CampaignID,CampaignName,StartDate,EndDate,Channel,Spend,LeadsGenerated,Conversions,RevenueGenerated,Clicks,Impressions,Likes,Shares,ROI_Percentage,CPA
CMP10642,Social Media Hype,2025-09-20,2025-10-06,Email,3145.99,467,103,32769.47,2197,140073,9307,2175,941.63,30.54
CMP10643,Influencer Buzz,2026-02-11,2026-02-19,Social Media,13412.52,14010,518,280110.49,57469,84512,6618,1114,1988.43,25.89
CMP10644,Flash Sale Campaign,2025-06-16,2025-07-03,Email,3314.14,3067,704,131026.69,13788,172661,8741,1733,3853.57,4.71
CMP10645,New Product Launch,2026-02-09,2026-03-17,Email,3779.12,998,33,13460.91,4843,71442,2285,302,256.19,114.52
CMP10646,Brand Awareness Drive,2025-07-08,2025-08-02,Influencer,19562.41,1686,438,296184.42,19120,115571,1494,2319,1414.05,44.66
CMP10647,Brand Awareness Drive,2025-09-27,2025-10-22,Social Media,4199.29,8609,136,34704.3,36607,488573,2789,1459,726.43,30.88
CMP10648,Festive Bonanza,2026-01-13,2026-02-07,Email,2882.99,3348,553,341670.26,12934,192793,4444,1281,11751.25,5.21
CMP10649,Email Re-engagement,2025-07-31,2025-09-02,Event,28786.65,652,66,14307.7,4780,78417,5097,753,-50.3,436.16
CMP10650,New Product Launch,2025-11-01,2025-11-23,Influencer,6234.73,935,180,15660.67,5449,159995,3091,1243,151.18,34.64
CMP10651,Flash Sale Campaign,2025-05-13,2025-06-06,Influencer,23838.8,6499,2149,1423641.31,32504,171717,9246,1572,5871.95,11.09
CMP10652,Holiday Campaign,2026-04-06,2026-05-02,Email,4434.43,3903,332,224810.75,15919,198177,9706,2249,4969.67,13.36
CMP10653,Summer Sale Blast,2025-07-07,2025-07-30,Social Media,4600.18,4395,199,75191.72,43556,128994,1808,847,1534.54,23.12
CMP10654,Black Friday Promo,2026-01-27,2026-03-06,Social Media,10695.38,1088,289,44609.99,10957,150577,8261,933,317.1,37.01
CMP10655,Event Outreach,2025-09-21,2025-10-13,Email,5933.74,5014,1334,868646.86,18740,32461,4551,2127,14539.11,4.45
CMP10656,Black Friday Promo,2025-09-24,2025-10-08,Event,36236.58,66,6,785.52,379,26447,3157,546,-97.83,6039.43
CMP10657,New Product Launch,2025-12-01,2026-01-12,Social Media,8758.87,4549,1341,126418.21,38277,187714,8612,1586,1343.32,6.53
CMP10658,Referral Push,2025-08-11,2025-09-01,Email,5419.9,1302,120,33132.37,5333,199037,6559,1623,511.31,45.17
CMP10659,Brand Awareness Drive,2025-12-11,2026-01-05,Email,2380.28,869,52,35950.53,2956,84407,9067,2468,1410.35,45.77
CMP10660,Influencer Buzz,2025-11-26,2026-01-03,Event,24288.26,188,30,4996.33,2398,59932,8841,651,-79.43,809.61
CMP10661,Customer Retention Program,2026-02-27,2026-03-20,Influencer,14783.89,1127,388,220416.74,18807,88381,6352,1353,1390.93,38.1
CMP10662,Lead Booster,2025-11-07,2025-12-09,Event,12672.25,344,29,12946.97,4819,58104,5947,1086,2.17,436.97
CMP10663,New Product Launch,2026-02-21,2026-03-02,Influencer,14293.51,2710,44,25119.16,23204,281951,644,2620,75.74,324.85
CMP10664,Influencer Buzz,2025-09-13,2025-10-16,Social Media,5920.45,11911,3667,2534917.77,53533,486191,9587,2610,42716.3,1.61
CMP10665,Event Outreach,2025-08-05,2025-08-14,Social Media,12324.31,4236,779,371417.72,18024,208034,3760,2876,2913.7,15.82
CMP10666,Influencer Buzz,2026-04-06,2026-04-26,Influencer,8156.06,2462,328,80302.93,13166,244631,4994,2105,884.58,24.87
CMP10667,Customer Retention Program,2025-09-30,2025-10-12,Influencer,11311.83,3380,191,51458.82,28478,248262,1865,408,354.91,59.22
CMP10668,Holiday Campaign,2025-06-19,2025-07-18,Event,49347.64,134,12,2829.2,1018,57498,2122,3000,-94.27,4112.3
CMP10669,Lead Booster,2025-10-14,2025-11-05,Event,46137.36,391,65,6917.59,2706,33187,7928,340,-85.01,709.81
CMP10670,Referral Push,2025-06-23,2025-07-31,Social Media,8498.19,3534,268,112098.43,20077,469516,8855,2027,1219.09,31.71
CMP10671,Social Media Hype,2025-06-03,2025-06-29,Social Media,7597.45,4345,969,405728.84,48535,58318,1212,2022,5240.33,7.84
CMP10672,Black Friday Promo,2026-01-14,2026-02-17,Email,7925.1,1961,475,212213.87,8781,82557,494,1608,2577.74,16.68
CMP10673,Mega Discount Drive,2025-11-18,2025-12-19,Event,8987.61,148,9,3107.62,498,38721,9883,113,-65.42,998.62
CMP10674,Referral Push,2026-03-24,2026-04-01,Event,33605.68,390,52,29892.12,3097,19123,9925,1806,-11.05,646.26
CMP10675,Festive Bonanza,2025-10-08,2025-11-22,Event,27079.1,1471,323,73763.95,4939,67969,1562,988,172.4,83.84
CMP10676,Black Friday Promo,2025-06-23,2025-07-03,Social Media,14141.7,3498,816,301613.78,24243,298323,694,679,2032.8,17.33
CMP10677,Referral Push,2026-03-11,2026-04-21,Event,8443.0,552,126,20318.46,4289,5371,9941,903,140.65,67.01
CMP10678,Referral Push,2025-12-10,2026-01-06,Event,20421.35,112,15,3077.53,1555,25338,5583,2024,-84.93,1361.42
CMP10679,Holiday Campaign,2025-10-27,2025-11-19,Social Media,5181.18,1994,87,18791.48,33862,324123,3360,957,262.69,59.55
CMP10680,Holiday Campaign,2026-03-03,2026-03-17,Influencer,24489.53,230,29,4601.99,1868,68507,4661,2243,-81.21,844.47
CMP10681,Brand Awareness Drive,2026-03-26,2026-04-02,Social Media,6286.48,3306,36,16713.92,15270,442209,3596,794,165.87,174.62
CMP10682,New Product Launch,2025-06-14,2025-07-20,Email,1196.26,1888,263,86800.58,11745,117794,8209,896,7156.0,4.55
CMP10683,Event Outreach,2025-07-20,2025-08-07,Event,44545.38,710,135,16072.85,2764,17783,3248,2850,-63.92,329.97
CMP10684,Brand Awareness Drive,2025-05-18,2025-06-02,Influencer,9905.58,2436,507,76534.72,11011,212661,1711,517,672.64,19.54
CMP10685,Email Re-engagement,2025-10-19,2025-11-01,Influencer,23508.81,1255,182,51379.37,7279,47515,7417,1011,118.55,129.17
CMP10686,Email Re-engagement,2026-03-20,2026-04-07,Event,12867.37,503,20,5633.94,1886,66536,712,871,-56.22,643.37
CMP10687,Event Outreach,2025-10-06,2025-10-14,Influencer,15033.04,4491,1519,742158.92,28014,184472,1726,1968,4836.85,9.9
CMP10688,Festive Bonanza,2026-04-04,2026-05-17,Influencer,6515.6,1318,26,12989.24,8469,195726,3349,854,99.36,250.6
CMP10689,Influencer Buzz,2026-01-08,2026-02-13,Influencer,18436.49,2098,114,25614.78,15106,169498,2140,2336,38.94,161.72
CMP10690,Summer Sale Blast,2025-12-15,2025-12-31,Email,3169.63,1739,62,14341.62,8253,82417,3103,1828,352.47,51.12
CMP10691,Brand Awareness Drive,2025-06-08,2025-07-03,Email,4457.01,204,11,2297.52,3595,180194,305,112,-48.45,405.18
CMP10692,Holiday Campaign,2026-03-06,2026-03-14,Event,42132.92,927,276,112001.21,3643,5091,4266,457,165.83,152.66
CMP10693,Lead Booster,2025-08-18,2025-09-18,Social Media,2681.48,11265,3500,328915.43,45764,375753,4461,170,12166.19,0.77
CMP10694,Festive Bonanza,2026-03-06,2026-04-03,Social Media,6196.9,2124,704,220670.82,10704,374356,5325,263,3460.99,8.8
CMP10695,Influencer Buzz,2025-08-26,2025-10-03,Email,6654.99,762,211,132023.47,5714,199211,2675,329,1883.83,31.54
CMP10696,Customer Retention Program,2025-05-21,2025-06-22,Email,2948.04,1794,216,134273.07,6203,124389,561,1083,4454.66,13.65
CMP10697,Event Outreach,2025-07-12,2025-07-22,Influencer,8534.11,4503,1322,775953.72,18360,122972,6145,1492,8992.38,6.46
CMP10698,Brand Awareness Drive,2025-06-28,2025-08-10,Event,25525.35,549,189,20224.9,2015,68139,5257,2101,-20.77,135.05
CMP10699,Festive Bonanza,2025-10-23,2025-11-22,Influencer,23380.82,4451,1400,183319.7,20956,194379,1033,1161,684.06,16.7
CMP10700,Referral Push,2026-03-24,2026-04-29,Email,7442.76,479,129,40176.21,5027,179196,3311,529,439.8,57.7
CMP10701,Flash Sale Campaign,2025-06-06,2025-07-17,Event,23526.47,100,20,1727.02,1114,9075,5959,2621,-92.66,1176.32
CMP10702,Social Media Hype,2025-09-25,2025-10-25,Event,18639.35,756,244,77671.87,2874,46975,9609,1909,316.71,76.39
CMP10703,Holiday Campaign,2026-01-04,2026-02-17,Email,4998.84,1826,51,20351.19,9288,60531,4403,2562,307.12,98.02
CMP10704,Lead Booster,2025-06-10,2025-07-06,Influencer,10767.45,5332,454,39614.29,21941,128944,7087,1077,267.91,23.72
CMP10705,Festive Bonanza,2026-02-05,2026-03-10,Influencer,12983.24,8666,1480,850845.87,29715,126744,9018,2389,6453.42,8.77
CMP10706,Mega Discount Drive,2025-05-20,2025-06-27,Social Media,13942.44,922,27,7245.48,3599,493314,2006,717,-48.03,516.39
CMP10707,Referral Push,2025-07-08,2025-07-24,Social Media,5521.22,10797,1461,820980.29,45901,342746,2109,1624,14769.54,3.78
CMP10708,Flash Sale Campaign,2026-01-03,2026-02-15,Influencer,8373.39,4525,1287,507542.26,33669,22674,2278,2694,5961.37,6.51
CMP10709,Holiday Campaign,2025-06-03,2025-07-07,Email,7106.22,154,14,4887.59,1209,52043,2566,584,-31.22,507.59
CMP10710,Festive Bonanza,2025-09-30,2025-10-25,Social Media,7631.57,15596,4882,417454.59,57084,338153,7671,2244,5370.1,1.56
CMP10711,Social Media Hype,2025-11-22,2026-01-01,Event,42214.06,42,1,497.05,396,28555,5571,1416,-98.82,42214.06
CMP10712,Festive Bonanza,2026-03-22,2026-05-03,Influencer,7545.08,8375,1337,658902.81,33753,242230,5358,245,8632.88,5.64
CMP10713,Event Outreach,2025-08-16,2025-09-02,Email,1177.13,1129,46,10985.69,16486,56927,6971,2671,833.26,25.59
CMP10714,Customer Retention Program,2026-03-14,2026-04-27,Event,46763.75,1086,322,184288.76,4500,31594,2828,1356,294.08,145.23
CMP10715,Influencer Buzz,2025-07-19,2025-08-20,Influencer,9554.85,7982,2658,1585305.55,27014,252307,5289,2156,16491.63,3.59
CMP10716,Festive Bonanza,2026-01-21,2026-02-15,Influencer,23615.75,1296,445,237861.95,8612,156565,4558,2962,907.22,53.07
CMP10717,Black Friday Promo,2026-02-12,2026-03-06,Influencer,13092.67,3608,181,36037.21,17973,109154,1363,1267,175.25,72.34
CMP10718,Social Media Hype,2025-08-18,2025-09-29,Event,43474.28,867,153,35031.46,3374,34111,9514,62,-19.42,284.15
CMP10719,Email Re-engagement,2026-01-18,2026-02-13,Email,3416.54,620,61,14397.7,6346,176730,1438,2431,321.41,56.01
CMP10720,Summer Sale Blast,2026-03-18,2026-04-07,Event,7153.7,841,21,2622.8,2926,5601,2991,2202,-63.34,340.65
CMP10721,Event Outreach,2026-03-20,2026-04-17,Social Media,6898.55,5964,363,92418.56,33078,486170,2279,199,1239.68,19.0
CMP10722,Event Outreach,2026-02-15,2026-02-26,Event,47641.5,425,25,10021.69,1475,22792,7838,1251,-78.96,1905.66
CMP10723,New Product Launch,2025-08-23,2025-09-07,Social Media,3715.48,4164,795,535256.24,54747,149229,9387,1163,14306.11,4.67
CMP10724,New Product Launch,2025-11-15,2025-12-24,Influencer,7509.59,4288,1302,164330.2,21236,218532,143,2764,2088.27,5.77
CMP10725,Customer Retention Program,2025-12-26,2026-01-07,Email,2241.5,1044,248,42894.71,4384,132559,9993,1166,1813.66,9.04
CMP10726,Festive Bonanza,2026-02-19,2026-03-02,Email,4186.79,396,127,86012.39,5159,121523,924,1691,1954.38,32.97
CMP10727,Holiday Campaign,2025-08-09,2025-09-08,Event,21648.13,534,74,43613.74,1826,34607,6310,2713,101.47,292.54
CMP10728,Influencer Buzz,2025-07-28,2025-08-11,Social Media,13519.7,1266,234,107843.27,11158,95856,7263,960,697.68,57.78
CMP10729,Lead Booster,2026-01-16,2026-02-17,Social Media,10548.26,4179,1050,169708.35,21738,142970,2522,2136,1508.88,10.05
CMP10730,Flash Sale Campaign,2026-03-26,2026-04-05,Email,4421.84,979,47,14805.71,9638,76158,1090,2110,234.83,94.08
CMP10731,Black Friday Promo,2025-08-10,2025-09-07,Event,22897.25,256,71,40991.74,2262,8839,5726,722,79.02,322.5
CMP10732,Social Media Hype,2025-10-14,2025-10-30,Event,47614.16,371,30,14509.1,4667,43710,4725,1379,-69.53,1587.14
CMP10733,Mega Discount Drive,2025-09-21,2025-11-03,Event,14648.31,211,70,21266.63,1241,78837,4826,572,45.18,209.26
CMP10734,Summer Sale Blast,2025-07-24,2025-08-23,Email,5282.3,3769,412,124288.54,15788,103459,107,2686,2252.92,12.82
CMP10735,Flash Sale Campaign,2026-01-05,2026-02-02,Influencer,8050.7,5057,1330,890843.24,20337,106804,2420,18,10965.41,6.05
CMP10736,Brand Awareness Drive,2026-03-16,2026-04-18,Influencer,11511.6,2295,702,90995.57,17230,281123,1538,1513,690.47,16.4
CMP10737,Flash Sale Campaign,2026-02-20,2026-03-24,Event,24921.25,751,158,103158.08,3670,37998,3331,2709,313.94,157.73
CMP10738,Black Friday Promo,2025-09-03,2025-09-18,Event,13627.73,216,6,1429.73,2604,70580,5172,1281,-89.51,2271.29
CMP10739,New Product Launch,2025-08-02,2025-09-14,Social Media,13946.53,1370,28,14834.2,11207,289135,2561,2652,6.36,498.09
CMP10740,New Product Launch,2025-07-20,2025-08-07,Email,7080.74,126,16,8817.16,991,68200,8881,398,24.52,442.55
CMP10741,Email Re-engagement,2025-06-11,2025-07-06,Event,35221.96,246,5,3370.87,2109,17473,4752,2151,-90.43,7044.39
CMP10742,Event Outreach,2025-12-22,2026-01-09,Influencer,17475.14,6506,1440,946327.95,31234,184620,552,382,5315.28,12.14
CMP10743,Influencer Buzz,2025-09-12,2025-09-26,Email,5104.46,512,82,57351.78,1763,36023,1560,1629,1023.56,62.25
CMP10744,Black Friday Promo,2025-11-17,2025-12-04,Event,27572.37,338,11,6636.43,2440,71980,7440,409,-75.93,2506.58
CMP10745,Influencer Buzz,2025-09-26,2025-10-31,Social Media,4489.36,875,227,98875.29,7212,476426,9346,2793,2102.44,19.78
CMP10746,Lead Booster,2025-08-31,2025-10-15,Email,7432.7,2899,904,270244.91,19394,41795,4227,2411,3535.89,8.22
CMP10747,Email Re-engagement,2026-02-14,2026-03-06,Influencer,18778.22,855,89,32752.07,7322,29556,3387,1362,74.42,210.99
CMP10748,Black Friday Promo,2025-05-16,2025-06-02,Influencer,13214.47,1574,178,15972.8,13078,283755,7073,1808,20.87,74.24
CMP10749,Referral Push,2026-01-10,2026-01-24,Event,33256.58,1155,32,9355.46,4613,61637,8074,2045,-71.87,1039.27
CMP10750,Referral Push,2025-07-17,2025-07-31,Email,7271.22,1674,382,209654.85,15065,123290,7164,68,2783.35,19.03
CMP10751,Holiday Campaign,2025-08-05,2025-08-25,Social Media,10973.23,5270,1414,445762.71,22721,296609,245,2835,3962.27,7.76
CMP10752,Influencer Buzz,2025-07-06,2025-08-01,Influencer,21954.26,2052,327,46148.78,8625,98114,9050,2256,110.2,67.14
CMP10753,New Product Launch,2025-07-22,2025-08-08,Influencer,13493.04,4796,764,493234.38,30802,206409,9807,2570,3555.47,17.66
CMP10754,Email Re-engagement,2025-07-15,2025-07-31,Email,2831.78,414,115,64383.73,1436,131820,9272,1068,2173.61,24.62
CMP10755,Mega Discount Drive,2025-07-24,2025-08-15,Event,48298.84,144,20,13175.35,2121,29469,1828,2551,-72.72,2414.94
CMP10756,Event Outreach,2025-08-09,2025-08-22,Social Media,7455.6,4287,717,359057.49,15226,212110,7492,494,4715.94,10.4
CMP10757,Customer Retention Program,2026-04-06,2026-05-20,Event,26458.04,63,6,3619.56,447,75897,504,117,-86.32,4409.67
CMP10758,Referral Push,2025-07-04,2025-07-17,Email,4058.72,1000,133,33032.83,17782,99182,9391,2024,713.87,30.52
CMP10759,Event Outreach,2025-11-23,2025-12-03,Influencer,23515.22,2625,714,257636.67,8805,180283,665,325,995.62,32.93
CMP10760,Black Friday Promo,2025-05-23,2025-06-29,Event,36868.67,303,5,2587.47,3722,20385,5764,1700,-92.98,7373.73
CMP10761,Mega Discount Drive,2025-06-05,2025-07-10,Social Media,5012.64,3599,491,235333.6,38305,263506,9883,2625,4594.8,10.21
CMP10762,Referral Push,2025-06-20,2025-07-23,Event,26431.74,63,17,6815.54,445,27546,2265,142,-74.21,1554.81
CMP10763,Black Friday Promo,2025-11-25,2025-12-07,Email,7739.87,269,88,25942.92,3786,108423,7140,863,235.19,87.95
CMP10764,Customer Retention Program,2025-05-18,2025-06-11,Email,4503.24,1273,151,14319.81,6722,178315,1832,2822,217.99,29.82
CMP10765,Customer Retention Program,2025-11-03,2025-11-26,Social Media,10292.14,15591,3234,1826073.52,52590,329580,5601,1846,17642.41,3.18
CMP10766,Holiday Campaign,2025-06-11,2025-06-21,Influencer,8880.26,855,276,96126.85,2940,98191,9208,1574,982.48,32.17
CMP10767,Referral Push,2025-05-23,2025-07-07,Email,1437.1,1638,447,145330.75,6598,55039,3107,2194,10012.78,3.21
CMP10768,Holiday Campaign,2025-12-13,2025-12-28,Email,2231.07,1196,383,210314.05,11795,134243,1057,2956,9326.6,5.83
CMP10769,Event Outreach,2026-01-23,2026-02-24,Social Media,2943.82,4340,360,127764.68,34919,475475,1594,384,4240.1,8.18
CMP10770,Holiday Campaign,2026-03-27,2026-05-10,Event,11665.84,274,46,30580.84,3714,8482,861,2302,162.14,253.61
CMP10771,Referral Push,2025-09-15,2025-10-16,Email,7993.07,133,13,7506.57,822,94161,8644,514,-6.09,614.85
CMP10772,Holiday Campaign,2025-12-27,2026-01-21,Social Media,7942.83,1899,197,128510.16,11480,115115,8404,480,1517.94,40.32
CMP10773,Customer Retention Program,2025-06-02,2025-06-12,Email,1434.38,1680,77,18920.3,16186,18561,8625,1288,1219.06,18.63
CMP10774,Customer Retention Program,2025-08-04,2025-08-27,Event,40267.92,72,6,3848.81,721,11121,3342,1248,-90.44,6711.32
CMP10775,Festive Bonanza,2025-08-08,2025-08-17,Event,17874.74,425,119,19090.5,1690,17644,4463,668,6.8,150.21
CMP10776,Brand Awareness Drive,2026-02-14,2026-03-19,Email,1934.98,5638,394,241139.2,19689,10809,530,1659,12362.1,4.91
CMP10777,Flash Sale Campaign,2025-07-21,2025-08-27,Email,2672.11,435,13,3678.96,4255,155596,4447,1507,37.68,205.55
CMP10778,Email Re-engagement,2025-05-25,2025-06-11,Email,6138.42,462,72,6902.28,2755,132599,4651,1553,12.44,85.26
CMP10779,New Product Launch,2025-06-14,2025-07-10,Email,3526.23,3006,1033,561783.49,19732,192282,9497,336,15831.56,3.41
CMP10780,Referral Push,2025-05-13,2025-06-08,Influencer,23871.41,6976,175,52467.37,31586,228912,5732,564,119.79,136.41
CMP10781,Email Re-engagement,2025-09-07,2025-09-18,Influencer,6318.1,1188,385,78252.36,6101,140260,7793,2254,1138.54,16.41
CMP10782,Holiday Campaign,2025-06-24,2025-07-12,Social Media,6905.01,15201,5275,1389421.31,57856,438565,6236,2497,20021.93,1.31
CMP10783,Lead Booster,2025-08-06,2025-08-13,Social Media,9183.84,6235,1076,463525.88,27938,191210,9236,1300,4947.19,8.54
CMP10784,Flash Sale Campaign,2026-02-08,2026-03-03,Social Media,2066.01,5958,266,166431.27,39221,256236,8795,246,7955.69,7.77
CMP10785,Social Media Hype,2025-11-25,2025-12-26,Event,25230.3,87,13,9024.37,1453,34758,6691,2455,-64.23,1940.79
CMP10786,Customer Retention Program,2025-05-17,2025-06-17,Email,5645.04,1220,120,33094.35,11492,135987,9541,2536,486.26,47.04
CMP10787,Holiday Campaign,2025-05-12,2025-06-12,Event,39448.91,250,14,1331.12,1740,61304,1615,1929,-96.63,2817.78
CMP10788,Festive Bonanza,2025-07-15,2025-08-12,Social Media,6912.92,3010,215,61686.33,58722,422762,8272,1449,792.33,32.15
CMP10789,Referral Push,2026-02-18,2026-03-11,Social Media,6037.52,6469,2008,258733.13,41951,151852,5280,316,4185.42,3.01
CMP10790,Lead Booster,2025-09-26,2025-10-11,Email,7062.25,774,259,69654.57,3929,44908,6462,2796,886.29,27.27
CMP10791,Festive Bonanza,2026-01-15,2026-02-07,Email,1910.24,1065,20,10541.75,6166,141727,5642,152,451.85,95.51
CMP10792,Brand Awareness Drive,2026-03-10,2026-03-17,Social Media,2169.78,279,11,5622.58,5233,259033,4200,848,159.13,197.25
CMP10793,Mega Discount Drive,2025-06-26,2025-07-15,Influencer,8712.12,3779,1217,365653.99,23142,197863,863,2316,4097.07,7.16
CMP10794,Event Outreach,2025-10-09,2025-10-16,Email,5540.94,1491,333,162992.21,11679,169723,5215,1174,2841.6,16.64
CMP10795,Brand Awareness Drive,2026-01-31,2026-02-21,Influencer,6000.96,1949,463,86938.56,26615,136327,1398,2430,1348.74,12.96
CMP10796,Festive Bonanza,2026-01-15,2026-02-11,Event,18309.22,227,16,6450.35,943,35574,3509,2171,-64.77,1144.33
CMP10797,Brand Awareness Drive,2025-07-30,2025-08-24,Influencer,5550.27,6830,2093,535843.72,28167,137121,5015,2349,9554.37,2.65
CMP10798,Mega Discount Drive,2025-09-14,2025-10-05,Email,5197.83,2861,577,290711.17,11399,51957,406,490,5492.93,9.01
CMP10799,Referral Push,2025-05-12,2025-06-17,Influencer,16184.72,7376,2423,1290800.28,34574,256544,7316,313,7875.43,6.68
CMP10800,Mega Discount Drive,2025-07-12,2025-08-16,Email,4397.71,373,57,5771.87,2936,158122,7876,316,31.25,77.15
CMP10801,Flash Sale Campaign,2025-10-13,2025-11-15,Social Media,7783.12,3377,509,180157.78,13164,154510,6666,1698,2214.72,15.29
CMP10802,Brand Awareness Drive,2025-09-21,2025-11-04,Social Media,12311.3,2079,96,22234.44,14294,409627,3064,2651,80.6,128.24
CMP10803,Email Re-engagement,2025-12-13,2026-01-25,Email,3052.45,270,20,12597.67,1033,133433,8495,23,312.71,152.62
CMP10804,Summer Sale Blast,2025-07-01,2025-07-25,Email,7757.13,4509,372,153146.59,15738,180970,9559,929,1874.27,20.85
CMP10805,Black Friday Promo,2026-03-15,2026-04-15,Email,1115.48,2293,70,29066.28,10302,146143,5009,1250,2505.72,15.94
CMP10806,Event Outreach,2026-03-20,2026-03-29,Influencer,18013.15,956,27,17784.72,10700,224586,6496,2642,-1.27,667.15
CMP10807,Event Outreach,2025-08-28,2025-10-02,Influencer,18042.78,2123,493,313478.41,13231,187981,8038,2576,1637.42,36.6
CMP10808,Lead Booster,2025-07-24,2025-08-23,Email,3747.72,405,107,16976.98,1686,176443,8806,64,352.99,35.03
CMP10809,Email Re-engagement,2025-12-02,2026-01-11,Social Media,14357.42,2751,514,126042.08,27150,325504,4910,1175,777.89,27.93
CMP10810,Flash Sale Campaign,2025-06-20,2025-07-07,Email,1221.75,3224,92,33953.45,13982,22721,8711,1610,2679.08,13.28
CMP10811,Festive Bonanza,2025-11-11,2025-12-12,Influencer,19232.58,1562,206,114496.65,17667,155553,7201,212,495.33,93.36
CMP10812,Referral Push,2025-09-11,2025-10-18,Influencer,19001.56,2374,411,153645.75,7963,103442,2744,488,708.6,46.23
CMP10813,Flash Sale Campaign,2025-08-17,2025-08-27,Email,5028.84,3372,480,237813.51,13768,12371,2410,1416,4628.99,10.48
CMP10814,Brand Awareness Drive,2025-11-28,2026-01-01,Event,49734.12,1082,240,26529.41,4836,42797,407,1146,-46.66,207.23
